url_length,has_ip,has_at_symbol,num_hyphens,num_subdomains,url_entropy,num_digits,num_parameters,has_sensitive_words,has_password_field,has_hidden_iframe,suspicious_form_action,script_to_content_ratio,external_link_ratio,empty_links_ratio,num_input_fields,label
82,0,0,3,1,4.157030931310574,0,0,0,0,1,1,0.04945299505704313,0.21390374331550802,0.016042780748663103,42,0
27,0,0,0,1,3.750464706653701,0,0,0,0,0,0,1.0898127578546493,0.463768115942029,0.08695652173913043,1,0
101,0,0,2,1,4.2654282024056,0,0,0,0,1,0,0.26075810291155466,0.46534653465346537,0.039603960396039604,2,0
27,0,0,0,1,3.9582291686698796,0,0,0,0,1,0,4.215361798454453,0.09154929577464789,0.02112676056338028,6,0
35,0,0,0,0,4.036006945330954,0,0,0,0,1,0,1.3359103714866016,0.07092198581560284,0.06382978723404255,7,0
58,0,0,2,2,4.435506969885883,0,0,0,0,0,0,0.6203644936077614,0.7323943661971831,0.0,1,0
38,0,0,0,1,3.968211974414884,0,0,0,0,0,0,6.84377284913478,0.23469387755102042,0.3673469387755102,35,0
36,0,0,1,2,4.162573265150912,0,0,0,1,0,0,0.0,0.12698412698412698,0.0,7,0
251,0,0,0,0,4.847585255298891,94,3,1,0,0,0,1.7567567567567568,0.0,0.0,10,1
51,0,0,2,1,4.1059485691885405,0,0,0,0,0,0,0.0,0.0,0.0,0,0
38,0,0,0,1,3.955311316634014,1,0,1,0,1,0,0.38412017167381973,0.36666666666666664,0.15555555555555556,13,0
43,0,0,0,0,3.737213813234873,0,0,0,0,0,0,0.13743882544861338,0.06666666666666667,0.06666666666666667,0,0
37,0,0,0,2,3.992708770800468,0,0,0,0,1,1,4.28241965973535,0.25925925925925924,0.0,7,0
34,0,0,0,2,3.873221296687272,0,0,1,0,0,0,0.1741733923457433,0.7032967032967034,0.08791208791208792,0,0
47,0,0,0,1,4.264606075441665,0,0,0,0,0,0,898.6605890603086,0.14285714285714285,0.0,1,0
30,0,0,1,1,4.164735178725505,1,0,0,0,0,0,12.702205882352942,0.8571428571428571,0.0,2,1
49,0,0,2,1,4.145849263481798,1,0,0,0,0,0,0.14350299705374378,0.1232876712328767,0.0410958904109589,0,0
35,0,0,0,1,3.829741775363136,0,0,0,0,0,0,0.0,0.0,0.0,0,1
67,0,0,6,1,4.203253370301432,0,0,0,1,0,0,2.64624765478424,0.3055555555555556,0.0,23,0
59,0,0,2,1,4.566562702044135,4,0,0,0,0,0,0.02,0.0,0.0,0,0
68,0,0,4,1,4.712698966906752,7,0,0,0,0,0,26.457598562282378,0.3660130718954248,0.0196078431372549,0,0
44,0,0,0,0,3.8338455405616054,0,0,0,0,0,0,53.77272727272727,0.0,0.0,4,0
38,0,0,0,0,3.970840013101986,0,0,1,1,0,0,2.4617748751440645,0.9333333333333333,0.06666666666666667,2,1
36,0,0,0,1,3.9857808213564594,0,0,0,0,0,0,0.253304333277564,0.08333333333333333,0.0,5,0
281,0,0,5,1,4.934032834278101,76,3,1,0,0,0,0.5077399380804953,0.0,1.0,5,1
21,0,0,0,0,3.748994803525096,0,0,0,0,0,0,0.0,0.0,0.0,0,0
38,0,0,0,2,4.003606131466105,0,0,1,0,0,0,2.634446397188049,0.6666666666666666,0.0,12,1
64,0,0,4,1,4.190817094075591,0,0,0,1,1,0,2.526214423282688,0.0711743772241993,0.010676156583629894,18,0
89,0,0,0,1,5.093051970000539,10,1,0,0,0,0,0.8118612573552183,1.0,0.0,17,1
54,0,0,1,1,4.319521298379638,6,0,0,0,0,0,0.3035620213153949,0.5414634146341464,0.16585365853658537,7,0
35,0,0,0,0,4.264578373902382,3,0,0,0,0,0,0.0,0.0,0.0,0,1
34,0,0,1,1,4.043057694064253,1,0,0,0,0,0,466.2418772563177,0.0,0.0,2,1
106,0,0,4,1,4.860687704878483,25,1,0,0,0,0,0.17752746633368885,0.25925925925925924,0.07407407407407407,11,0
57,0,0,2,1,4.431586453095841,0,0,0,0,0,0,1.3670212765957446,1.0,0.0,0,0
50,0,0,0,0,4.357082261221977,0,0,0,1,0,0,0.9984591679506933,0.2,0.8,4,1
27,0,0,0,0,4.134336113194452,0,0,0,0,0,0,0.0,0.0,0.0,0,1
37,0,0,2,1,4.262979041070738,0,0,1,0,0,0,0.0,0.0,0.0,0,0
70,0,0,2,0,4.1340722609057075,0,0,0,0,1,0,1.2603589420654913,0.07834101382488479,0.03686635944700461,0,0
42,0,0,1,1,3.8715006851376366,0,0,0,0,0,0,0.8048708720943392,0.15706806282722513,0.03664921465968586,16,0
65,0,0,0,1,4.662311997737561,4,1,1,1,0,0,0.0,0.0,1.0,3,1
45,0,0,4,1,4.322315530038771,2,0,0,1,0,0,0.29425328130542744,0.0,0.6153846153846154,19,0
57,0,0,0,1,4.328528506062032,6,0,0,1,0,0,27.469277108433737,0.2222222222222222,0.7777777777777778,8,1
54,0,0,1,1,4.231946188135182,1,0,0,1,0,0,0.0,0.0,0.0,5,1
81,0,0,2,1,4.8934485770072,19,0,0,1,0,0,0.0019120458891013384,0.0,0.0,4,1
75,0,0,6,0,4.203093151439368,0,0,0,0,0,0,6.719604381676625,0.0051813471502590676,0.004145077720207254,10,0
91,0,0,4,1,4.4497034619324465,6,0,0,0,0,0,2.0322145061728394,0.22727272727272727,0.09090909090909091,0,0
79,0,0,3,1,4.244980711289834,0,0,0,0,0,0,0.10798228681730442,0.07692307692307693,0.019230769230769232,9,0
35,0,0,1,1,4.436006945330953,6,0,1,0,0,0,0.0,1.0,0.0,0,1
49,0,0,0,1,4.1558538552302275,0,0,0,0,0,0,0.18219241443108233,0.1,0.0,10,0
70,0,0,7,1,4.529054267930629,13,0,0,1,0,0,1.138252854906962,0.047337278106508875,0.0650887573964497,83,0
34,0,0,0,1,4.101881223476019,0,0,0,0,0,0,0.16280371079369754,0.0024509803921568627,0.9779411764705882,0,0
29,0,0,0,1,3.974889944284924,0,0,0,0,0,0,2.445260947810438,0.06976744186046512,0.0,4,0
45,0,0,2,1,4.09787407514744,0,0,0,0,0,0,2.061115073411869,0.538860103626943,0.022452504317789293,8,0
88,0,0,9,1,4.5400325111608675,12,0,0,1,0,0,0.24665702289807007,0.03225806451612903,0.016129032258064516,6,0
48,1,1,0,2,4.480388542207534,13,1,1,0,0,0,22892.285714285714,0.0,0.0,0,1
221,0,0,0,1,4.814208409949486,88,3,1,0,0,0,5.576470588235294,0.0,1.0,4,1
82,0,0,3,1,4.188157914228684,0,0,0,0,1,0,1.5406901425038275,0.32857142857142857,0.014285714285714285,30,0
28,0,0,0,2,3.797902689682947,0,0,0,0,0,0,541.3333333333334,0.0,0.0,0,0
51,0,0,3,0,4.238711312976129,0,0,0,0,0,1,0.5334272222682462,0.031746031746031744,0.031746031746031744,18,0
28,0,0,0,2,3.8423709931771084,0,0,0,0,0,0,25.126984126984127,0.0,0.0,0,0
45,0,0,2,0,3.928770953493289,0,0,0,0,0,0,2.3254752851711027,1.0,0.0,4,0
43,0,0,0,1,4.553944405764262,5,1,0,0,0,0,592.9647201946472,0.14285714285714285,0.0,1,0
121,0,0,0,0,4.93670246219879,31,3,1,0,0,0,0.4063573883161512,0.0,1.0,7,1
84,0,0,1,0,4.581946888501204,6,0,1,1,0,1,0.41421319796954315,0.034482758620689655,0.9655172413793104,6,1
33,0,0,0,1,4.043801694853791,0,0,0,0,0,0,4.346752058554437,0.1694915254237288,0.0,2,0
58,0,0,0,1,4.074499367606467,0,0,1,1,0,0,0.35899230230930723,0.6666666666666666,0.0,7,1
34,0,0,0,1,4.113362385992582,1,0,0,0,0,0,6.471341874578557,0.3333333333333333,0.06666666666666667,8,1
30,0,0,0,0,3.7110804962442776,0,0,0,1,0,0,4.802932298404484,0.0,0.75,32,1
48,0,0,0,1,4.238521032323434,0,0,0,0,0,0,0.15046328308671,0.12698412698412698,0.0,7,0
23,0,0,0,0,3.708132064658602,0,0,0,0,1,0,0.12564240614752092,0.4528301886792453,0.49056603773584906,8,0
59,0,0,1,1,4.924518896599452,11,2,0,0,0,0,2.338235294117647,0.0,0.0,3,0
33,0,0,1,1,4.369707376737534,2,0,0,0,0,0,2.6538461538461537,0.0,0.0,0,1
254,0,0,1,1,4.969395079753129,98,4,1,0,0,0,0.00303951367781155,0.0,0.0,0,1
28,0,0,0,0,4.066108939837481,0,0,0,1,0,0,7.522184300341297,0.8571428571428571,0.07142857142857142,12,1
31,0,0,1,0,3.9937305842314763,0,0,1,1,0,0,0.9778225806451613,1.0,0.0,8,1
46,0,0,0,1,4.2077070644704735,0,0,1,0,1,0,19.666238767650835,0.42857142857142855,0.2857142857142857,3,0
60,0,0,5,1,4.346463047184513,0,0,1,0,0,0,0.12352652259332024,0.006622516556291391,0.013245033112582781,4,0
45,0,0,0,1,4.127762474435138,0,0,0,0,1,0,7.001660026560425,0.11688311688311688,0.0,3,0
30,0,0,0,1,4.0062389286533895,0,0,0,0,0,0,1.3632603033552935,0.30357142857142855,0.017857142857142856,105,0
93,0,0,1,1,4.582350604288152,5,0,1,1,0,0,2.307017543859649,0.0,1.0,2,1
43,0,0,0,1,4.233608649698741,0,0,1,1,0,0,0.13346153846153846,0.0,0.11764705882352941,8,0
28,0,0,0,1,3.7709424217485377,0,0,0,1,0,0,4.374468085106383,0.0,0.0,3,0
42,0,0,1,1,4.168886994558423,0,0,0,0,1,0,2.315522400129387,0.010582010582010581,0.021164021164021163,97,0
68,0,0,2,1,4.207718137088553,0,0,0,0,0,0,0.7272780001160025,0.020833333333333332,0.020833333333333332,2,0
92,0,0,6,1,4.396800989099519,0,0,1,0,0,1,8.425433613572674,0.8226950354609929,0.02127659574468085,4,0
57,0,0,3,1,4.166333549959637,0,0,0,0,0,0,0.5749517478018443,0.21333333333333335,0.08,17,0
31,0,0,0,1,3.9779168746936358,0,0,0,0,1,0,0.12332039414750672,0.36363636363636365,0.09090909090909091,6,0
56,0,0,4,1,4.452456654541047,6,0,0,0,0,0,0.04870050584336299,0.014492753623188406,0.0,3,0
51,0,0,2,0,4.270779391866318,0,0,0,0,0,0,0.19266783050309474,0.0593607305936073,0.0045662100456621,2,0
31,0,0,0,4,3.667928472292448,0,0,0,1,0,0,0.021768103065304308,0.0,1.0,7,1
45,0,0,0,1,4.311421641246037,3,1,0,0,0,0,765.2857142857143,0.0,0.0,0,0
72,0,0,5,0,4.249137676879848,1,0,0,0,0,0,2.471632015840378,0.27,0.05,13,0
49,0,0,1,0,4.244925854752682,0,0,1,1,0,0,0.9778225806451613,1.0,0.0,8,1
40,0,0,1,2,4.3086949695628425,2,0,0,0,0,0,0.0,0.9565217391304348,0.043478260869565216,0,1
48,0,0,0,0,4.204986855772668,0,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
110,1,0,0,0,4.578097213778212,17,0,0,0,0,0,16.392086330935253,0.8571428571428571,0.14285714285714285,6,1
27,0,0,0,1,3.3656365760772866,0,0,0,0,0,0,0.3849590469099032,0.0,0.0,12,1
66,0,0,4,1,4.35739307502339,0,0,0,0,0,0,3.977635782747604,1.0,0.0,5,0
89,0,0,0,1,4.112669388275377,0,0,0,0,0,0,0.0,1.0,0.0,0,0
18,0,0,0,0,3.614369445886757,0,0,0,0,0,0,0.0,0.0,0.0,0,1
44,0,0,1,1,4.263313653112508,0,0,0,0,0,0,0.1570759911894273,0.016666666666666666,0.0,8,0
105,0,0,1,1,5.229203465959086,1,1,0,0,0,0,0.0,0.0,0.0,0,1
32,0,0,0,1,3.816428031846024,0,0,0,0,1,0,0.23876920216598108,0.3163265306122449,0.19387755102040816,10,0
36,0,0,0,1,4.218128820706467,1,0,0,0,0,0,0.0,0.0,0.0,0,0
30,0,0,0,1,4.164735178725505,0,0,0,0,0,0,0.0,0.0,0.0,0,1
36,0,0,2,1,4.197159723424149,0,0,1,0,0,0,0.0,0.0,0.0,0,1
34,0,0,0,0,4.065260267657297,0,0,0,1,1,1,1.3674713685424735,0.1111111111111111,0.022222222222222223,26,0
26,0,0,0,1,3.8731406795131327,0,0,0,0,0,0,0.0,0.022727272727272728,0.0,1,0
52,0,0,1,0,4.3131519203061375,0,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
57,0,0,0,1,4.387212330061093,0,0,0,0,0,0,0.08311725727456065,0.0,0.0,0,0
34,0,0,1,1,4.043057694064253,0,0,0,1,0,0,12.469418960244647,0.7265625,0.2578125,6,1
89,0,0,6,1,4.491427882034329,11,0,0,0,0,0,2.270180250783699,0.29577464788732394,0.15492957746478872,42,0
43,0,0,0,1,4.022438522688138,0,0,0,0,0,0,0.9255976916735367,0.0625,0.03125,11,0
41,0,0,1,1,4.094760845817661,0,0,0,0,0,0,244.16666666666666,0.0,0.0,0,0
64,0,0,1,0,4.083265086514733,1,0,1,1,0,0,2.4074074074074074,0.0,1.0,3,1
37,0,0,0,0,4.165421190410283,0,0,0,1,0,0,0.9628531910689587,0.954248366013072,0.0457516339869281,23,1
53,0,0,1,1,4.29821408643457,0,0,0,0,0,1,2.179821551132464,0.2962962962962963,0.5185185185185185,4,0
27,0,0,0,0,3.810081020521731,0,0,0,0,1,0,1.1273853469311144,0.08196721311475409,0.06557377049180328,0,0
39,0,0,1,2,4.038499898783001,0,0,0,0,0,0,0.6110672416934945,0.6166666666666667,0.016666666666666666,2,0
42,0,0,2,1,4.252453066090017,0,0,0,0,0,0,2.637770897832817,0.1,0.05,8,0
39,0,0,1,1,3.9552918860179607,0,0,0,0,1,0,35.671338614665856,0.14516129032258066,0.016129032258064516,6,0
54,0,0,1,1,4.178305503834446,0,0,0,0,0,0,7.300276752767528,0.75,0.0,13,0
61,1,0,0,2,4.276477248700844,32,0,0,1,0,0,0.4126045278400979,0.15384615384615385,0.8461538461538461,13,1
36,0,0,1,0,4.062305474194334,0,0,0,0,0,0,0.18493323255228017,0.9130434782608695,0.08695652173913043,8,1
78,0,0,1,1,4.467370649979886,5,0,1,1,0,1,0.8730659930533629,0.30303030303030304,0.5757575757575758,71,1
29,0,0,1,1,3.909368063943885,0,0,0,0,1,0,2.249674139728884,0.8432835820895522,0.08208955223880597,6,0
46,0,0,1,2,4.335970858598519,0,0,0,0,0,0,0.2389992406378642,0.04918032786885246,0.00546448087431694,4,0
49,0,0,1,1,4.076259272987572,0,0,0,0,0,0,0.019801980198019802,0.0,0.0,0,0
45,0,0,1,1,4.110987196609283,0,0,0,0,1,0,0.20280296784830998,0.056338028169014086,0.15492957746478872,1,0
94,0,0,2,0,4.697307602089422,5,0,1,1,0,1,0.41421319796954315,0.034482758620689655,0.9655172413793104,6,1
40,0,0,0,1,4.227567157116929,0,0,0,0,0,0,17.761342332208475,0.21621621621621623,0.02702702702702703,0,0
25,0,0,0,1,3.973660689688185,0,0,0,1,0,0,3.8217821782178216,1.0,0.0,6,1
50,0,0,1,1,4.239079570624175,1,0,0,0,0,0,0.4381408065618592,0.13333333333333333,0.2,0,0
274,0,0,1,0,5.029123158914305,95,8,0,1,0,0,4.5672178289000716,0.0,1.0,15,1
30,0,0,1,0,4.32323142879762,0,0,0,1,0,0,3.638487972508591,0.0,1.0,9,1
36,0,0,0,0,4.107017709595357,4,0,0,0,0,1,3.4563432835820898,0.021739130434782608,0.1956521739130435,11,0
24,0,0,0,0,3.6053885422075345,0,0,0,0,0,0,11.166666666666666,0.0,0.0,0,1
28,0,0,0,1,4.039148671903071,0,0,0,0,0,1,0.18115343790541338,0.40298507462686567,0.014925373134328358,5,0
71,0,0,1,1,4.381227577918228,1,0,0,0,0,0,0.2815862893583101,0.10465116279069768,0.0,2,0
23,0,0,1,1,3.7622673906514947,0,0,0,0,0,0,0.5118331053351574,0.26666666666666666,0.00392156862745098,2,0
74,0,0,1,1,4.511846488023793,0,0,0,1,0,0,1.098573281452659,0.6923076923076923,0.3076923076923077,4,1
58,0,0,3,1,4.063927332225654,0,0,0,0,1,0,0.4061258431118913,0.27692307692307694,0.0,0,0
55,0,0,0,1,4.169919886559374,0,0,0,0,0,0,0.09429885172994297,0.19083969465648856,0.0,3,0
74,0,0,4,1,4.391489514102183,0,0,0,0,0,0,0.0,0.0,0.0,0,0
72,0,0,3,1,4.302985551096319,3,0,0,0,0,0,0.07086353556416113,0.21764705882352942,0.0,16,0
34,0,0,1,1,4.101881223476018,0,0,0,0,0,0,5.492890995260663,0.0,0.5,2,1
60,0,0,1,1,4.351886846506055,0,0,0,0,0,0,0.2187088996054362,0.15942028985507245,0.0,9,0
65,0,0,2,1,4.5084658438914085,4,0,0,0,0,0,1119.6666666666667,0.0,0.0,0,1
209,0,0,0,0,4.910351388811346,84,3,1,0,0,0,3.1384615384615384,0.0,1.0,4,1
69,0,0,2,1,4.205622645964434,0,0,1,1,0,0,0.5676092544987147,0.05263157894736842,0.0,10,0
53,0,0,0,1,4.131143275636959,1,0,0,0,0,0,7.404003639672429,0.0,1.0,2,1
91,0,0,1,0,4.78935731662787,23,0,1,0,0,0,1419.111111111111,0.0,0.0,0,1
25,0,0,0,1,3.9434651896016457,0,0,0,0,1,0,1.2685448916408668,0.07633587786259542,0.015267175572519083,15,0
57,0,0,0,0,4.281949172166354,3,0,0,0,0,0,0.1637831603229527,0.05583756345177665,0.9035532994923858,2,1
44,0,0,0,1,4.1403611636984845,0,0,0,0,1,0,0.5450245932652289,0.2,0.007692307692307693,2,0
30,0,0,0,0,3.989898095464287,0,0,1,1,0,0,0.0047489823609226595,0.0,0.0,5,0
54,0,0,4,0,3.88881053974665,0,0,0,0,1,0,3.051992854062712,0.017035775127768313,0.0017035775127768314,8,0
37,0,0,0,1,4.053915865570478,0,0,0,0,0,0,0.3433379003253982,0.7341772151898734,0.02531645569620253,0,0
179,0,0,11,1,5.046045975029502,25,3,0,0,0,0,0.0,0.0,0.0,0,1
116,0,0,9,1,4.3606554767054755,8,0,0,0,0,0,3.936670945656825,0.1651376146788991,0.027522935779816515,2,0
46,0,0,0,1,4.025869499761772,0,0,0,0,0,0,26.333333333333332,0.0,0.0,0,1
73,0,0,0,1,4.626630943284747,9,2,0,0,0,0,0.13363721122966954,0.7727272727272727,0.0,0,0
138,0,0,1,1,4.893163113509621,42,0,0,1,0,1,83.54878048780488,1.0,0.0,12,1
115,0,0,6,1,4.686777578364389,15,0,0,0,1,1,2.560212739014816,0.13452914798206278,0.004484304932735426,6,0
28,0,0,0,3,3.8248629576173565,0,0,0,1,0,0,0.021768103065304308,0.0,1.0,7,1
57,0,0,0,2,4.2532566805277625,0,0,0,0,0,0,6738.428571428572,0.0,0.0,0,1
35,0,0,0,0,3.932874360347045,0,0,0,0,0,0,55.08490566037736,0.0,0.0,0,0
72,0,0,0,1,4.3177271342716015,0,0,0,0,0,0,0.18952715904650255,0.02564102564102564,0.0,8,0
34,0,0,0,1,4.065260267657297,4,0,0,1,0,0,5.271897957536127,0.7265625,0.2578125,6,1
45,0,0,0,2,4.438873585546249,0,1,1,1,0,0,49.61033519553072,1.0,0.0,8,0
143,0,1,8,0,4.921162667669985,46,0,0,1,0,0,3.9537149817295982,1.0,0.0,26,1
77,0,0,6,1,4.179977411715657,0,0,0,0,1,0,1.8605302719693864,0.045454545454545456,0.24242424242424243,2,0
100,0,0,0,0,4.587306851726841,1,0,0,1,0,0,43.933263816475495,0.0,0.0,7,1
29,0,0,0,2,3.762310736133871,0,0,0,0,1,0,22.381668707364003,0.07142857142857142,0.0,2,0
35,0,0,0,1,3.935727659493042,0,0,0,0,0,0,0.012545025009843525,0.006094464195022855,0.023869984763839513,12,0
37,0,0,0,1,3.9155532850633494,0,0,0,0,1,0,0.6302661681825791,0.1917808219178082,0.0547945205479452,2,0
58,0,0,2,2,4.402746029715365,0,0,0,1,0,0,1.8983944878515149,0.050595238095238096,0.020833333333333332,319,0
82,0,0,5,0,4.059589701041786,0,0,0,0,0,0,0.21525572596446185,0.006153846153846154,0.006153846153846154,4,0
45,0,0,0,1,3.992209908432697,0,0,0,0,1,0,2.4247491638795986,0.07766990291262135,0.0,5,0
47,0,0,2,0,4.179499692462941,0,0,0,0,0,0,0.0,0.0,0.0,0,1
29,0,0,0,1,3.9783335811852645,1,0,0,0,0,0,1.987685930260912,0.07964601769911504,0.0,13,0
237,0,0,1,0,4.900816714866129,76,3,1,1,0,0,4.319327731092437,0.0,0.0,3,1
55,0,0,1,1,4.1495668778545785,0,0,0,0,0,0,2.918875242404654,0.031578947368421054,0.042105263157894736,6,0
45,0,0,1,0,4.400310530134925,6,0,0,0,0,0,0.0598160060373019,0.027777777777777776,0.3055555555555556,4,0
53,0,0,3,1,4.374173172264058,0,0,0,0,0,0,0.00012998830105290525,0.7272727272727273,0.0,0,0
41,0,0,0,1,4.2963379801223045,0,1,1,1,0,0,2.8222431225017637,0.13333333333333333,0.2,10,0
84,0,0,3,1,4.426759656134169,0,0,0,0,0,0,0.2594589763451111,0.07377049180327869,0.13934426229508196,38,0
82,0,0,0,1,4.261874414494521,0,0,0,0,0,0,0.6852229195533458,0.041666666666666664,0.0,5,0
26,0,0,0,1,3.3825680832760763,0,0,0,0,0,0,905.5673076923077,0.0,0.0,0,0
151,0,0,2,0,4.58544313863737,3,0,1,1,0,0,0.6775590001396453,0.5581395348837209,0.3953488372093023,71,1
43,0,0,0,1,4.2374411389168944,0,0,0,0,0,0,0.08090076359621157,0.07415730337078652,0.0,7,0
57,0,0,0,2,4.032096980584141,0,0,0,0,1,0,0.35778091208274565,0.07272727272727272,0.0,2,0
39,0,0,0,1,4.304257026388136,0,0,0,0,0,0,11.277533039647578,0.0,0.0,0,1
18,0,0,0,0,3.2663326399706234,0,0,0,0,1,0,14.19170868347339,0.2553191489361702,0.0,0,0
58,0,0,4,1,4.289123780305315,6,0,0,0,0,0,1.4768939669601922,0.2975206611570248,0.0,6,0
64,0,0,1,0,3.84383832819517,0,0,0,0,0,0,694.8571428571429,0.0,0.0,0,1
37,0,0,0,0,4.2629790410707376,0,0,0,0,0,0,0.3765887658876589,0.6923076923076923,0.0,0,0
35,0,0,0,0,3.8401568604088587,1,0,0,0,0,0,0.0,1.0,0.0,9,1
33,0,0,0,0,3.9912157102019847,0,0,0,0,1,0,207.00694100148735,0.1,0.0,12,0
60,0,0,2,1,4.152271639611126,0,0,0,0,0,1,0.09845384265575262,0.7445255474452555,0.029197080291970802,3,0
98,0,0,0,1,4.562642714390593,47,0,0,1,0,0,0.0,0.0,1.0,4,1
28,0,0,1,0,3.940759832540089,0,0,0,1,0,0,1.1132075471698113,1.0,0.0,8,1
74,0,0,4,2,4.2451527381115,0,0,0,0,0,0,1.2753271934076587,0.059322033898305086,0.1440677966101695,2,0
33,0,0,0,1,4.104407755459851,0,0,0,0,0,0,0.9302933488237003,0.30612244897959184,0.0,6,0
70,0,0,4,2,4.358033918096652,4,0,0,0,1,0,0.3145556751584739,0.05,0.04,5,0
51,0,0,0,1,4.25989396908311,6,0,0,0,0,0,5.70476431829701,0.25,0.125,8,0
98,0,0,7,1,4.329430949367393,0,0,0,0,0,0,1.1432261094153557,0.056179775280898875,0.056179775280898875,1,0
72,0,0,1,1,4.281657682300628,0,0,0,0,0,1,18.20731707317073,0.0,1.0,17,1
57,0,0,2,1,4.0162430839606245,0,0,0,0,0,0,0.023331721470019343,0.17525773195876287,0.0,0,0
23,0,0,0,0,3.6096684774198886,0,0,0,0,0,0,0.1495581237253569,0.0,0.0,0,0
81,0,0,0,1,4.504009764303586,19,0,0,0,0,0,33.857142857142854,0.0,0.0,0,1
137,0,0,0,1,4.85002147914849,52,0,0,0,0,0,104.20370370370371,0.0,0.0,0,1
61,0,0,2,1,4.504610805436804,4,0,0,0,0,0,0.012248394004282655,0.23404255319148937,0.0851063829787234,1,0
66,0,0,4,1,4.443655627059295,6,0,0,0,1,0,0.6026041202176046,0.04,0.14,2,0
34,0,0,0,0,4.017917900762097,0,0,0,1,0,0,0.0,0.9047619047619048,0.047619047619047616,3,1
37,0,0,0,0,3.95905708166975,0,0,0,1,0,0,7.4916201117318435,0.3333333333333333,0.16666666666666666,13,0
39,0,0,0,3,4.169766962341045,0,0,0,1,1,0,6.622440220723482,0.9652173913043478,0.017391304347826087,3,1
43,0,0,0,3,4.144417883102941,2,0,0,1,0,0,4.861024844720497,0.75,0.25,34,1
32,0,0,0,0,3.882048827786958,0,0,0,0,0,0,0.0,0.0,0.0,0,1
123,0,0,2,0,4.726931074994828,4,2,0,1,0,0,0.0,0.0,1.0,3,1
92,0,0,0,0,4.600454588104968,27,0,0,0,0,0,6.0,0.0,1.0,5,1
72,0,0,5,0,4.355767065815489,2,0,0,1,0,0,1.188963922856969,0.03611111111111111,0.06944444444444445,8,0
72,0,0,2,1,4.128123183515999,0,0,0,0,0,0,0.7428636329219354,0.1780821917808219,0.0821917808219178,0,0
47,0,0,0,0,4.8945984259615996,1,1,0,0,0,0,0.0,0.0,0.0,0,1
27,0,0,0,0,4.106377316818027,0,0,0,0,0,0,7.286666666666667,1.0,0.0,0,1
44,0,0,0,2,3.8630945514207635,0,0,0,0,1,0,3.279754062362758,0.08955223880597014,0.05970149253731343,14,0
38,0,0,1,0,4.010570934268484,4,0,0,0,0,0,0.7897367137981472,0.03529411764705882,0.023529411764705882,1,0
46,0,0,1,1,4.398030705821853,3,0,1,1,0,0,0.9778225806451613,1.0,0.0,8,1
113,0,0,0,1,5.209300370385562,9,1,0,0,0,0,46.30443548387097,0.5,0.0,4,1
63,0,0,2,1,4.028945504703025,0,0,0,0,0,0,1.0708811005568293,0.1070110701107011,0.11439114391143912,1,0
74,0,0,1,1,4.751041131127448,18,0,0,1,0,0,1.5321477428180574,0.0,0.0,21,1
30,0,0,0,1,3.9647351787255056,0,0,0,0,0,0,0.821686812737046,0.11695906432748537,0.07894736842105263,24,0
43,0,0,0,0,4.341864976025569,0,0,1,1,0,0,0.004594180704441042,0.0,1.0,5,1
53,0,0,1,1,4.454638502575198,4,0,0,0,1,0,1.7321847375067654,0.05454545454545454,0.01818181818181818,11,0
42,0,0,0,1,4.336019137621611,0,0,0,0,1,0,0.6022007549101145,0.14685314685314685,0.0,1,0
68,0,0,2,1,4.248744922470947,0,0,0,0,0,0,0.11426020977460388,0.11904761904761904,0.0,0,0
107,0,0,2,1,4.919122973150129,8,3,0,0,0,0,1.654989655733513,0.6036036036036037,0.018018018018018018,3,0
58,0,0,4,1,4.1104250220880685,0,0,0,0,0,0,4.351760563380282,0.0,0.07692307692307693,1,0
94,0,0,7,1,4.258205393181242,0,0,0,0,1,0,0.6223327911204669,0.017699115044247787,0.04424778761061947,3,0
95,0,0,5,1,4.192608374280092,0,0,0,0,0,0,1.1156298087491756,0.25757575757575757,0.045454545454545456,0,0
50,0,0,2,1,4.119079570624173,0,0,0,0,1,0,1.371226897000093,0.10317460317460317,0.0,0,0
26,0,0,0,1,3.5654483718208247,0,0,0,0,1,0,2.7221135029354206,0.32142857142857145,0.03571428571428571,2,0
49,0,0,0,1,4.451045558224313,2,0,0,0,0,0,0.056556984378962796,0.09657320872274143,0.0,7,0
34,0,0,0,1,4.197325708706504,0,0,0,0,0,0,16.93484262838211,0.5142857142857142,0.1,0,0
45,0,0,0,0,4.119087818311512,0,0,0,0,0,0,1.6700404858299596,0.16216216216216217,0.0,10,1
36,0,0,1,1,4.0860486123130375,0,0,1,1,0,1,0.06049149338374291,0.075,0.1,12,0
37,0,0,0,1,4.111367136356229,0,0,0,0,0,0,0.1332391713747646,0.14516129032258066,0.0,4,0
35,0,0,0,1,3.9788640881880966,0,0,0,1,0,1,5.544816835541699,0.24193548387096775,0.016129032258064516,15,0
44,0,0,2,0,4.0949066182439395,0,0,0,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
80,0,0,0,1,4.580998177422551,12,0,1,1,0,0,1.4440310407143617,0.005434782608695652,0.9945652173913043,38,1
